headline,label
ಟೀಂ ಇಂಡಿಯಾ ಆಯ್ಕೆ ಸಮಿತಿ ಸದಸ್ಯರ ಸಂಭಾವನೆ ಎಷ್ಟು ಗೊತ್ತಾ,1
ಟೀಂ ಇಂಡಿಯಾ ಆಯ್ಕೆ ಸಮಿತಿಯ ಸಂಭಾವನೆ ಎಷ್ಟು ಗೊತ್ತಾ?,1
ಟೀಂ ಇಂಡಿಯಾ ಆಯ್ಕೆ ಸಮಿತಿ ಸದಸ್ಯರ ಸಂಭಾವನೆ ಎಷ್ಟು ಗೊತ್ತಾ?,1
ದಕ್ಷಿಣ ಆಪ್ರಿಕಾದಲ್ಲಿ ಪ್ರಣಯ ಪಕ್ಷಿಗಳಾಗಿ ವಿರುಷ್ಕಾ ದಂಪತಿ,0
ದಕ್ಷಿಣ ಆಫ್ರಿಕಾದಲ್ಲಿ ವಿರುಷ್ಕಾ ಜೋಡಿ ಲವ್ ಬರ್ಡ್ಸ್,0
ದಕ್ಷಿಣ ಆಫ್ರಿಕಾದಲ್ಲಿ ವಿರುಷ್ಕಾ ಜೋಡಿ ಲವ್ ಬರ್ಡ್ಸ್,0
ಕಾವೇರಿದ್ದ ಕಾಲಾ ವಿರುದ್ಧದ ಹೋರಾಟ ಮಧ್ಯಾಹ್ನದ ನಂತರ ತಣ್ಣಗಾಯಿತು,0
ಕಾವೇರಿದ ಕಾಲದ ವಿರುದ್ಧದ ಧರ್ಮಯುದ್ಧ ಮಧ್ಯಾಹ್ನದ ವೇಳೆಗೆ ತಣ್ಣಗಾಯಿತು,0
ಕಾವೇರಿದ ಕಾಳ ವಿರುದ್ಧದ ಹೋರಾಟ ಮಧ್ಯಾಹ್ನದ ವೇಳೆಗೆ ತಣ್ಣಗಾಯಿತು,0
ಜೇಬಿನಲ್ಲೇ ಐಫೋನ್ ಸ್ಫೋಟ ಕೋರ್ಟ್ ಮೆಟ್ಟಿಲೇರಿದ ಗ್ರಾಹಕ,2
ಜೇಬಿನಲ್ಲಿದ್ದ ಐಫೋನ್ ಸ್ಫೋಟಗೊಂಡ ನಂತರ ವೂ ಮೇಲೆ ಕಾಲಿಟ್ಟ ಗ್ರಾಹಕ,2
ಜೇಬಿನಲ್ಲಿದ್ದ ಐಫೋನ್ ಸ್ಫೋಟಗೊಂಡ ಬಳಿಕ ಕೋರ್ಟ್ ಮೆಟ್ಟಿಲೇರಿದ ಗ್ರಾಹಕ,2
ಪಾಕ್‌ನಲ್ಲಿ ’ಪ್ಯಾಡ್‌ಮ್ಯಾನ್’ ನಂತರ ’ಅಯ್ಯಾರಿ’ ಸಿನಿಮಾ ನಿಷೇಧ,0
'ಪ್ಯಾಡ್‌ಮ್ಯಾನ್' ನಂತರ 'ಆಯಾರಿ' ಸಿನಿಮಾ ಪಾಕಿಸ್ತಾನದಲ್ಲಿ ನಿಷೇಧ,0
'ಪ್ಯಾಡ್‌ಮ್ಯಾನ್' ನಂತರ 'ಆಯಾರಿ' ಸಿನಿಮಾ ನಿರ್ಮಾಣವನ್ನು ಪಾಕಿಸ್ತಾನದಲ್ಲಿ ನಿಷೇಧಿಸಲಾಗಿದೆ,0
ಕೊನೆಗೂ ಸೆಟ್ಟೇರಿತು ಟಕ್ಕರ್ ಸಿನಿಮಾ ಚಂದನವನಕ್ಕೆ ಎಂಟ್ರಿ ಕೊಡಲಿದ್ದಾರೆ ದರ್ಶನ್ ಸೋದರಳಿಯ,0
ಟಕ್ಕರ್ ಸಿನಿಮಾ ಚಂದನವನಕ್ಕೆ ದರ್ಶನ್ ಸೋದರಳಿಯ ಸೇಠ್ ಎಂಟ್ರಿ ಕೊಟ್ಟಿದ್ದಾರೆ.,0
ದರ್ಶನ್ ಅವರ ಸೋದರಳಿಯ ಟಕ್ಕರ್ ಚಿತ್ರ ಚಂದನವನಕ್ಕೆ ಎಂಟ್ರಿ ಕೊಡಲು ಸಜ್ಜಾಗಿದ್ದಾರೆ.,0
ನಟ ದುನಿಯಾ ವಿಜಯ್ಗೆ ಜಾಮೀನು ಸಿಗಲೆಂದು ದೇವರ ಮೊರೆ ಹೋದ ಅಭಿಮಾನಿಗಳು,0
ನಟ ದುನಿಯಾ ವಿಜಯ್‌ಗೆ ತಾಯಿ ಜಾಮೀನು ನೀಡುವಂತೆ ಅಭಿಮಾನಿಗಳು ದೇವರಲ್ಲಿ ಮನವಿ ಮಾಡಿದರು,0
ನಟ ದುನಿಯಾ ವಿಜಯ್‌ಗೆ ಜಾಮೀನು ನೀಡುವಂತೆ ಅಭಿಮಾನಿಗಳು ದೇವರಲ್ಲಿ ಮನವಿ ಮಾಡಿದರು,0
ಹಮ್ ಫಿಟ್ ತೊ ಇಂಡಿಯಾ ಫಿಟ್ ಅಭಿಯಾನದ ಸವಾಲು ಸ್ವೀಕರಿಸಿರುವ ಅನುಷ್ಕಾದೀಪಿಕಾ,0
ಹಮ್ ಫಿಟ್ ಟು ಇಂಡಿಯಾ ಜಿಬೆ ಅಭಿಯಾನದ ಸವಾಲನ್ನು ಅನುಷ್ಕಾ ದೀಪಿಕಾ ಸ್ವೀಕರಿಸಿದ್ದಾರೆ,0
ಹಮ್ ಫಿಟ್ ಟು ಇಂಡಿಯಾ ಫಿಟ್ ಅಭಿಯಾನದ ಸವಾಲನ್ನು ಅನುಷ್ಕಾ ದೀಪಿಕಾ ಒಪ್ಪಿಕೊಂಡಿದ್ದಾರೆ,0
ಫಿಫಾ ವಿಶ್ವಕಪ್ ಫೈನಲ್ ಅತಿರೇಕಕ್ಕೇರಿದ ಸಂಭ್ರಮಾಚರಣೆ ಅಭಿಮಾನಿಗಳ ಹುಚ್ಚು ವರ್ತನೆಗೆ ವ್ಯಾಪಕ ಖಂಡನೆ,1
ಫೀಫಾ ವಿಶ್ವಕಪ್ ಫೈನಲ್ ರನ್ ಅಭಿಮಾನಿಗಳ ವರ್ತನೆಗೆ ವ್ಯಾಪಕ ಖಂಡನೆ,1
ಫೀಫಾ ವಿಶ್ವಕಪ್ ಫೈನಲ್‌ನಲ್ಲಿ ಅಭಿಮಾನಿಗಳ ವರ್ತನೆಗೆ ವ್ಯಾಪಕ ಶಿಕ್ಷೆ ವಿಧಿಸಲಾಗಿದೆ,1
ಫಿಫಾ ವಿಶ್ವಕಪ್ 2018 ಮೊದಲ ಕ್ವಾರ್ಟರ್ ಫೈನಲ್ನಲ್ಲಿ ಫ್ರಾನ್ಸ್ಉರುಗ್ವೆ ಸೆಣೆಸಾಟ,1
FIFA ಪ್ಲಾನೆಟರಿ ಕಪ್ 2018 ರ ಮೊದಲ ಕ್ವಾರ್ಟರ್ ಫೈನಲ್‌ನಲ್ಲಿ ಫ್ರಾನ್ಸ್ ವಿರುದ್ಧ ಉರುಗ್ವೆ,1
FIFA ವಿಶ್ವಕಪ್ 2018 ರ ಮೊದಲ ಕ್ವಾರ್ಟರ್‌ನಲ್ಲಿ ಫ್ರಾನ್ಸ್ ವಿರುದ್ಧ ಉರುಗ್ವೆ ಕೊನೆಯದಾಗಿ,1
Video ಸುಹಾನಾ ಬೋಲ್ಡ್ ಲುಕ್‍ಗೆ ಫ್ಯಾನ್ಸ್ ಫಿದಾ ಮಗಳ ಫೋಟೋ ಇರೋ ನಿಯತಕಾಲಿಕೆ ಬಿಡುಗಡೆ ಮಾಡಿದ ಶಾರುಖ್,0
Video ಸುಹಾನಾ ಬೋಲ್ಡ್ ಲುಕ್ ನಲ್ಲಿ ಫಿದಾ ಇರೋ ಮ್ಯಾಗಜಿನ್ ಶಾರುಖ್ ಮಗಳ ಫೋಟೋಗೆ ಫಿದಾ,0
Video ಸುಹಾನಾ ಬೋಲ್ಡ್ ಲುಕ್ ಅಭಿಮಾನಿಗಳು ಫಿದಾ ಇರೋ ಮ್ಯಾಗಜಿನ್ ಶಾರುಖ್ ಮಗಳ ಫೋಟೋಗ್ರಫಿ,0
ಪುನೀತ್ ಬ್ಯಾನರ್ನಲ್ಲಿ ಮೂರನೇ ಸಿನಿಮಾ ಹೆಸರಿಡದ ಸಿನಿಮಾಗೆ ಡ್ಯಾನೀಶ್ ಸೇಠ್ ಹೀರೋ,0
ಡ್ಯಾನಿಶ್ ಸೇಠ್ ಅವರು ಪುನೀತ್ ಅವರ ಬ್ಯಾನರ್ ಅಡಿಯಲ್ಲಿ ಮೂರನೇ ಚಿತ್ರಕ್ಕೆ ಹೆಸರಿಡದ ಚಿತ್ರ,0
"ಡ್ಯಾನಿಶ್ ಸೇಠ್ ಅವರು ಪುನೀತ್ ಅವರ ಬ್ಯಾನರ್ ಅಡಿಯಲ್ಲಿ ಮೂರನೇ ಚಿತ್ರ, ಹೆಸರಿಡದ ಚಿತ್ರ ನಿರ್ಮಾಣಕ್ಕೆ ನಾಯಕರಾಗಿದ್ದಾರೆ.",0
ಹೊಸ ಫೀಚರ್ ವಾಟ್ಸಪ್ ಮೆಸೇಜ್ಗೆ ರಿಪ್ಲೈ ಮಾಡುವುದು ಈಗ ಮತ್ತಷ್ಟು ಸುಲಭ,2
WhatsApp ಸಂದೇಶಕ್ಕೆ ಹೊಸ ವೈಶಿಷ್ಟ್ಯದ ಪ್ರತ್ಯುತ್ತರ ಈಗ ಐವತ್ತು-ಐವತ್ತು ಸುಲಭವಾಗಿದೆ,2
WhatsApp ಸಂದೇಶಕ್ಕೆ ಹೊಸ ವೈಶಿಷ್ಟ್ಯದ ಪ್ರತಿಕ್ರಿಯೆಗಳು ಈಗ ಇನ್ನಷ್ಟು ಸುಲಭವಾಗಿದೆ,2
ಶ್ರೀಮುರಳಿಗೆ 37ನೇ ಜನ್ಮದಿನದ ಸಂಭ್ರಮ ‘ರೋರಿಂಗ್ ಸ್ಟಾರ್’ ಬೆಂಬಲಕ್ಕೆ ನಿಂತ ‘ಚಾಲೆಂಜಿಂಗ್ ಸ್ಟಾರ್’,0
ಶ್ರೀಮುರಳಿ ಅವರ 37 ನೇ ಹುಟ್ಟುಹಬ್ಬವನ್ನು ಆಚರಿಸಲು 'ರೋರಿಂಗ್ ಸ್ಟಾರ್' ಬೆಂಬಲದೊಂದಿಗೆ 'ಚಾಲೆಂಜಿಂಗ್ ಸ್ಟಾರ್',0
ಶ್ರೀಮುರಳಿ ಅವರ 37ನೇ ಹುಟ್ಟುಹಬ್ಬದ ನೆನಪಿಗಾಗಿ 'ರೋರಿಂಗ್ ಸ್ಟಾರ್'ಗೆ 'ಚಾಲೆಂಜಿಂಗ್ ಸ್ಟಾರ್' ಬೆಂಬಲ,0
India  Australia Live Cricket Score ಭಾರತಕ್ಕೆ ಭರ್ಜರಿ ಜಯ ಸರಣಿ ಗೆಲುವಿನ ಆಸೆ ಜೀವಂತ,1
ಭಾರತ ಆಸ್ಟ್ರೇಲಿಯಾ ಸಹಿಸಿಕೊಳ್ಳುತ್ತದೆ ಕ್ರಿಕೆಟ್ ಸ್ಕೋರ್ ಭಾರತದ ಸರಣಿ ಗೆಲ್ಲುವ ಆಸೆ ಜೀವಂತವಾಗಿದೆ,1
ಭಾರತ ಆಸ್ಟ್ರೇಲಿಯಾ ಲೈವ್ ಕ್ರಿಕೆಟ್ ಸ್ಕೋರ್ ಭಾರತದ ಸರಣಿ ಗೆಲ್ಲುವ ಆಸೆ vivo ಆಗಿದೆ,1
ಬಳ್ಳಾರಿಯ ಜಿಂದಾಲ್ ನಲ್ಲಿ ಅಪ್ಪು ಪ್ರತ್ಯಕ್ಷ  ನಾನೇ ರಾಜಕುಮಾರ ಹಾಡು ಹಾಡಿ ರಂಜಿಸಿ ಅಪ್ಪು,0
"ಅಟ್ ಜಿಂದಾಲ್ ಇನ್ ಬೆಲ್ಲಾರಿ, ಅಪ್ಪು ಅಪೀರೆಡ್ ಅಂಡ್ ಎಂಟರ್ಟೈನ್ಡ್ ಅಪ್ಪು ಬೈ ಸಿಂಗಿಂಗ್ ದಿ ಸಾಂಗ್ ನಾನೇ ರಾಜ್ಕುಮಾರ",0
"ಅಂಡರ್ ಜಿಂದಾಲ್ ಇನ್ ಬೆಲ್ಲಾರಿ, ಅಪ್ಪು ಅಪೀರೆಡ್ ಅಂಡ್ ಎಂಟರ್ಟೈನ್ಡ್ ಅಪ್ಪು ಬೈ ಸಿಂಗಿಂಗ್ ದಿ ಸಾಂಗ್ ನಾನೇ ರಾಜ್ಕುಮಾರ",0
ಮೊದಲ ಸಿನಿಮಾದಿಂದ ಬಂದ ಲಕ್ಷ ರೂಪಾಯಿಯನ್ನು ಗ್ರಾಮದ ಅಭಿವೃದ್ಧಿಗೆ ನೀಡಿದ  ತುಮಕೂರಿನ 14 ವರ್ಷದ ಪೋರಿ,0
ಮೊದಲ ಸಿನಿಮಾದಲ್ಲೇ ಲಕ್ಷ ಲಕ್ಷ ರೂಪಾಯಿಯನ್ನು ಗ್ರಾಮದ ಅಭಿವೃದ್ಧಿಗೆ ಅರ್ಪಿಸಿದ ತುಮಕೂರಿನ 14 ವರ್ಷದ ಪೋರಿ,0
ಮೊದಲ ಸಿನಿಮಾದಿಂದಲೇ ಲಕ್ಷ ಲಕ್ಷ ರೂಪಾಯಿಗಳನ್ನು ಗ್ರಾಮದ ಅಭಿವೃದ್ಧಿಗೆ ತಲುಪಿಸಿದ ತುಮಕೂರಿನ 14 ವರ್ಷದ ಪೋರಿ,0
ಯಾರಾಗಲಿದ್ದಾರೆ ಚಂದನವನದ ಮತ್ತೊಬ್ಬ ಪರಶುರಾಮ,0
ಚಂದನವನದ ಮತ್ತೊಬ್ಬ ಪರಶುರಾಮ ಆಗಲು ಯಾರು ವಿಫಲರಾಗಿದ್ದಾರೆ,0
ಚಂದನವನದ ಮತ್ತೊಬ್ಬ ಪರಶುರಾಮ ಯಾರು ಹೋಗುತ್ತಾರೆ,0
ಚಾಲೆಂಜಿಂಗ್ ಸ್ಟಾರ್ ದರ್ಶನ್ ಶೀಘ್ರ ಗುಣಮುಖರಾಗಲು ಶಾಲಾ ಮಕ್ಕಳಿಂದ ಪ್ರಾರ್ಥನೆ,0
ಶಾಲಾ ಮಕ್ಕಳಿಂದ ಬೇಗ ಗುಣಮುಖರಾಗಲಿ ಎಂದು ಚಿಂತಕ ನಟ ದರ್ಶನ್ ಪ್ರಾರ್ಥಿಸಿದ್ದಾರೆ,0
ಶಾಲಾ ಮಕ್ಕಳಿಂದ ಚೇತರಿಸಿಕೊಳ್ಳಲು ಚಾಲೆಂಜಿಂಗ್ ಸ್ಟಾರ್ ದರ್ಶನ್ ಪ್ರಾರ್ಥಿಸಿದ್ದಾರೆ,0
ಆನಂದ್ಸೋನಮ್ ವಿವಾಹ ಕೆಂಪು ಬಣ್ಣದ ಲೆಹೆಂಗಚೋಲಿಯಲ್ಲಿ ಮಿಂಚುತ್ತಿದ್ದ ಮಧುಮಗಳು,0
ಆನಂದ್ ಸೋನಂ ಮದುವೆ ಕೆಂಪು ಲೆಹೆಂಗಾ ಚೋಲಿಯಲ್ಲಿ ವಧು ಮಿಂಚಿದ್ದಾಳೆ,0
ಆನಂದ್ಸೋನಮ್ ಮದುವೆ ಕೆಂಪು ಲೆಹೆಂಗಾಚೋಲಿಯಲ್ಲಿ ಮದುಮಗಳು ಮಿಂಚಿದರು,0
ಗೋಲ್ಡನ್ ಸ್ಟಾರ್ ಗಣೇಶ್ ಗೀತಾ ಸಿನಿಮಾದ ಫಸ್ಟ್ಲುಕ್ ರಿಲೀಸ್,0
ಗೋಲ್ಡನ್ ಸ್ಟಾರ್ ಗಣೇಶ್ ಗೀತಾ ಚಿತ್ರದ ಫಸ್ಟ್ ಲುಕ್ ರಾಜೀನಾಮೆ,0
ಗೋಲ್ಡನ್ ಸ್ಟಾರ್ ಗಣೇಶ್ ಗೀತಾ ಸಿನಿಮಾದ ಫಸ್ಟ್ ಲುಕ್ ಬಿಡುಗಡೆ,0
ಸೋನಮ್ ಆನಂದ್ ವಿವಾಹದ ಅಪರೂಪದ ಕೆಲ ಚಿತ್ರಗಳು,0
ಸೋನಂ ಆನಂದ್ ಅವರ ಕೆಲವು ಅಪರೂಪದ ಚಿತ್ರಗಳು ಜೊತೆಯಾಗಿವೆ,0
ಸೋನಂ ಆನಂದ್ ಮದುವೆಯ ಕೆಲವು ಚಿತ್ರಗಳು,0
ಸೆಂಚುರಿಯನ್ ಟೆಸ್ಟ್ನಲ್ಲಿ ಭಾರತಕ್ಕೆ 135 ರನ್ಗಳ ಸೋಲು ದಕ್ಷಿಣ ಆಫ್ರಿಕಾ ವಿರುದ್ಧ ಟೆಸ್ಟ್ ಸರಣಿ ಸೋಲು,1
ಸೆಂಚುರಿಯನ್ ಟೆಸ್ಟ್‌ನಲ್ಲಿ ಭಾರತ 135 ರನ್‌ಗಳ ಸೋಲುಂಡಿದ್ದು ದಕ್ಷಿಣ ಆಫ್ರಿಕಾ ವಿರುದ್ಧದ ಟೆಸ್ಟ್ ಸರಣಿ ಸೋಲು,1
ಸೆಂಚುರಿಯನ್ ಟೆಸ್ಟ್‌ನಲ್ಲಿ ಭಾರತ 135 ರನ್‌ಗಳ ಸೋಲು ದಕ್ಷಿಣ ಆಫ್ರಿಕಾ ವಿರುದ್ಧದ ಟೆಸ್ಟ್ ಸರಣಿಯನ್ನು ಸೋತಿದೆ,1
ಏಷ್ಯನ್ ಗೇಮ್ಸ್ 2018 ಕಬಡ್ಡಿ ಸೆಮಿಫೈನಲ್ನಲ್ಲಿ ಭಾರತಕ್ಕೆ ಸೋಲು ಇತಿಹಾಸ ನಿರ್ಮಿಸಿದ ಇರಾನ್,1
ಏಷ್ಯನ್ ಗೇಮ್ಸ್ 2018 ರ ಕಬಡ್ಡಿ ಸೆಮಿಫೈನಲ್‌ನಲ್ಲಿ ಇರಾನ್ ಭಾರತವನ್ನು ಸೋಲಿಸುವ ಮೂಲಕ ಇತಿಹಾಸವನ್ನು ಸೃಷ್ಟಿಸಿದೆ,1
ಏಷ್ಯನ್ ಗೇಮ್ಸ್ 2018 ರ ಕಬಡ್ಡಿ ಸೆಮಿಫೈನಲ್‌ನಲ್ಲಿ ಭಾರತವನ್ನು ಸೋಲಿಸುವ ಮೂಲಕ ಇರಾನ್ ಇತಿಹಾಸವನ್ನು ಸೃಷ್ಟಿಸಿದೆ,1
ATM ನಲ್ಲಿ ಹಣ ಸಿಲುಕಿದ್ರೆ ಹಿಂಪಡೆಯುವುದು ಈಗ ಮತ್ತಷ್ಟು ಸುಲಭ,2
ಎಟಿಎಂನಲ್ಲಿ ಪೋಸ್ ಕೊಟ್ಟರೆ ಈಗ ಹಣ ಹಿಂಪಡೆಯುವುದು ಸುಲಭವಾಗಿದೆ,2
ಎಟಿಎಂನಲ್ಲಿ ಹಣ ಸಿಕ್ಕಿಹಾಕಿಕೊಂಡರೆ ಈಗ ಹಣ ತೆಗೆಯುವುದು ಸುಲಭವಾಗಿದೆ,2
2018 ಫೋರ್ಬ್ ಪಟ್ಟಿ ಬಿಡುಗಡೆ ಕ್ರೀಡಾ ಕ್ಷೇತ್ರದ ಕೋಟಿ ಸ್ಟಾರ್ಗಳು ಇವರೆ ನೋಡಿ,1
2018 ರ ಫೋರ್ಬ್ಸ್ ಟಾಪ್ ಬಾನಾಡಿ ನಕ್ಷತ್ರಗಳ ಪಟ್ಟಿಯನ್ನು ಪರಿಶೀಲಿಸಿ,1
2018 ರ ಫೋರ್ಬ್ಸ್ ಪಟ್ಟಿ ಮಾಡಲಾದ ಉನ್ನತ ಕ್ರೀಡಾ ತಾರೆಗಳನ್ನು ಪರಿಶೀಲಿಸಿ,1
ಸರ್ಜಾ ಮಗಳ ಬೆನ್ನು ಮುಟ್ಟಿದ್ದರಂತೆ ಚೇತನ್ ಐಶ್ವರ್ಯಾ ಅವರಿಂದ ಹೊಸ ಆರೋಪ,0
ಸರ್ಜಾ ಮಗಳ ಬೆನ್ನು ಸರಿದರು ಎಂದು ಚೇತನ್ ಐಶ್ವರ್ಯ ಹೊಸ ಆರೋಪ,0
ಸರ್ಜಾ ಮಗಳ ಬೆನ್ನು ಮುಟ್ಟಿದ ಚೇತನ್ ಐಶ್ವರ್ಯ ಹೊಸ ಆರೋಪ,0
ಆ್ಯಪಲ್ ಹೊಸ ಇತಿಹಾಸ – ಒಂದು ಟ್ರಿಲಿಯನ್ ಡಾಲರ್ ಮುಟ್ಟಿದ ವಿಶ್ವದ ಮೊದಲ ಕಂಪನಿ,2
ಆಪಲ್ ಹೊಸ ಇತಿಹಾಸವನ್ನು ಸೃಷ್ಟಿಸಿದೆ - ಒಂದು ಟ್ರಿಲಿಯನ್ ಡಾಲರ್‌ಗಳನ್ನು ತಲುಪಿದ ವಿಶ್ವದ ಮೊದಲ ಕಂಪನಿ,2
ಆಪಲ್ ಹೊಸ ಇತಿಹಾಸವನ್ನು ಮಾಡುತ್ತದೆ - ಒಂದು ಟ್ರಿಲಿಯನ್ ಡಾಲರ್‌ಗಳನ್ನು ತಲುಪಿದ ವಿಶ್ವದ ಮೊದಲ ಉದ್ಯಮಗಳು,2
ಸಿನಿಮಾ ಆಗಲಿದೆ ಪೈಲಟ್ ಅಭಿನಂದನ್ ಕತೆ ಟೈಟಲ್ ಹುಡುಕಾಟದಲ್ಲಿ ಬ್ಯುಸಿಯಾದ ಬಾಲಿವುಡ್ ನಿರ್ಮಾಪಕರು,0
"ಪೈಲಟ್ ಅಭಿನಂದನ್ ಸ್ಟೋರಿ ಸಿನಿಮಾದಲ್ಲಿ ಮೂಡಿಬರಲಿದ್ದು, ಟೈಟಲ್ ಹುಡುಕಾಟದಲ್ಲಿ ಬಾಲಿವುಡ್ ನಿರ್ಮಾಪಕರು ಬ್ಯುಸಿಯಾಗಿದ್ದಾರೆ",0
"ಪೈಲಟ್ ಅಭಿನಂದನ್ ಕಥೆ ಸಿನಿಮಾ ಆಗಲಿದ್ದು, ಟೈಟಲ್ ಹುಡುಕಾಟದಲ್ಲಿ ಬಾಲಿವುಡ್ ನಿರ್ಮಾಪಕರು ಬ್ಯುಸಿಯಾಗಿದ್ದಾರೆ",0
ಸಲ್ಮಾನ್ ಇನ್ನೂ ಮದುವೆ ಆಗದಿರಲು ಶಾರುಖ್ ಖಾನ್ ಕಾರಣವಂತೆ,0
ಸಲ್ಮಾನ್ ಇನ್ನೂ ಮದುವೆಯಾಗದಿರಲು ಶಾರುಖ್ ಕಾರವಾರದ ಕಾರಣ,0
ಸಲ್ಮಾನ್ ಇನ್ನೂ ಮದುವೆಯಾಗದಿರಲು ಅಮೀರ್ ಖಾನ್ ಕಾರಣ,0
ದಿ ವಿಲನ್ ಸಿನಿಮಾಗೆ ಅಡ್ವಾನ್ಸ್ ಟಿಕೆಟ್ ಬುಕಿಂಗ್ ಆರಂಭ,0
ದಿ ವಿಲನ್ ಚಿತ್ರದ ಮುಂಗಡ ಟಿಕೆಟ್ ಬುಕ್ಕಿಂಗ್ ಆರಂಭವಾಗಿದೆ,0
ದಿ ವಿಲನ್ ಚಿತ್ರದ ಮುಂಗಡ ಟಿಕೆಟ್ ಬುಕ್ಕಿಂಗ್ ಆರಂಭವಾಗಿದೆ,0
ಮತ್ತೊಂದು ಮಗುವಿನ ಅಮ್ಮನಾಗಲಿದ್ದಾರಾ ಕರೀನಾ,0
ಲೈವ್ ಕರೀನಾ ಮತ್ತೊಂದು ಮಗುವಿನ ತಾಯಿಯಾಗಲಿದ್ದಾಳೆ?,0
ಕರೀನಾ ಮತ್ತೊಂದು ಮಗುವಿನ ಮಮ್ಮಿಯಾಗಲಿದ್ದಾರಾ?,0
ದೀಪಿಕಾರಣವೀರ್ ಮದುವೆಗೆ ದಿನಾಂಕ ಫಿಕ್ಸ್ ವರ್ಷಾಂತ್ಯಕ್ಕೆ ನಡೆಯಲಿದೆ ಸ್ಟಾರ್ ಜೋಡಿಯ ವಿವಾಹ,0
ದೀಪಿಕಾ ರಣವೀರ್ ಮದುವೆಗೆ ದಿನಾಂಕ ಫಿಕ್ಸ್ ಆಗಿದೆ ಸ್ಟಾರ್ ಟ್ವೈನ್ ಮದುವೆ ವರ್ಷಾಂತ್ಯದಲ್ಲಿ ದೂರವಾಗಲಿದೆ,0
ದೀಪಿಕಾ ರಣವೀರ್ ಮದುವೆಗೆ ಡೇಟಿಂಗ್ ಫಿಕ್ಸ್ ಆಗಿದೆ ಸ್ಟಾರ್ ಜೋಡಿಯ ಮದುವೆ ವರ್ಷಾಂತ್ಯದಲ್ಲಿ ನಡೆಯಲಿದೆ,0
ಮೋಟೊ ಒನ್ ಪವರ್ ಚಿತ್ರಗಳು ಲೀಕ್ ಇಲ್ಲಿದೆ ಹೊಸ ಮೊಬೈಲ್ ಕುರಿತು ಮಾಹಿತಿ,2
Moto One Power ಚಿತ್ರಗಳು ಸೋರಿಕೆಯಾಗಿದೆ ತಾಜಾ ಮೊಬೈಲ್ ಬಗ್ಗೆ ಮಾಹಿತಿ ಇಲ್ಲಿದೆ,2
Moto One Power ಚಿತ್ರಗಳು ಸೋರಿಕೆಯಾಗಿದೆ ಹೊಸ ಮೊಬೈಲ್ ಬಗ್ಗೆ ಮಾಹಿತಿ ಇಲ್ಲಿದೆ,2
