headline,label
ಆ್ಯಕ್ಸಿಡೆಂಟಲ್ ಪ್ರೈಮಿನಿಸ್ಟರ್ ಚಿತ್ರಕ್ಕೆ ಕಂಟಕ ತಂಡದ ವಿರುದ್ಧ ಎಫ್ಐಆರ್ ದಾಖಲಿಸಲು ಕೋರ್ಟ್ ಆದೇಶ,0
ಮಕ್ಕಳಿಗೆ ಹಣ್ಣುಗಳನ್ನು ಮರವೇರಿ ಕಿತ್ತು ತಿನ್ನಲು ಕಲಿಸಬೇಕು ಪಾಲಕರಿಗೆ ನವರಸನ ಕಿವಿಮಾತು,0
ಕೆಪಿಎಲ್ 2018 ಮೈಸೂರಿಗೆ ಸೋಲುಣಿಸಿ ಫೈನಲ್ಗೆ ಲಗ್ಗೆ ಇಟ್ಟ ಪಡೆ,1
ಬೆಂಗಳೂರಿಗೆ ಬಂದ `ಹೇಟ್ ಸ್ಟೋರಿ 4 ಗ್ಲಾಮರ್ ಡಾಲ್ ಇಹಾನಾ ಚಂದನವನಕ್ಕೂ ಬರುತ್ತಾರಾ,0
ಪುನೀತ್ ಸಿನಿಮಾಗೆ ಪೈರಸಿ ಕಾಟ ನಟಸಾರ್ವಭೌಮನ ಕಲೆಕ್ಷನ್ಗೆ ಮುಳುವಾದ ತಮಿಳು ರಾಕರ್ಸ್,0
ಮತ್ತೆ ಆಸ್ಪತ್ರೆ ಸೇರಿದ ಗಾಯಕ ಸೋನು ನಿಗಮ್,0
ನಾಯಕಿಯ ಹುಡುಕಾಟದಲ್ಲಿದ್ದಾರೆ ನಿದೇರ್ಶಕ ಎಸ್ ನಾರಾಯಣ್  ಮಾರ್ಚ್ 9ಕ್ಕೆ ಆಡಿಷನ್,0
ಪತ್ನಿಗಾಗಿ ಕಾದು ಕುಳಿತ ದುನಿಯಾ ವಿಜಯ್ ಕೊನೆಗೂ ಆಗಮಿಸಿದ ಕೀರ್ತಿ ಗೌಡ,0
ಬೆಲ್ ಬಾಟಂ ಟ್ರೈಲರ್ನಲ್ಲಿ 80ರ ದಶಕದ ಕಂಪು ಹೊಸ ಅವತಾರದಲ್ಲಿ ರಿಷಬ್,0
ರಣಜಿ ಟ್ರೋಫಿ ಕರ್ನಾಟಕವಿದರ್ಭ ಪಂದ್ಯ ಡ್ರಾದಲ್ಲಿ ಅಂತ್ಯ,1
ಸ್ಮಾರ್ಟ್ಫೋನ್ ಮಾರುಕಟ್ಟೆ ಪ್ರವೇಶಿಸಿದ ನೋಕಿಯಾ 6 (2018),2
ಟ್ರೇಲರ್ನಲ್ಲಿ ಎದ್ದು ಕಾಣುತ್ತೆ ಈ ಮಣ್ಣಿನ ಸೊಗಡು `ಡೇಸ್ ಆಫ್ ಬೋರಾಪುರದ ಯುವ ಉತ್ಸಾಹಿಗಳಿಗೇಕೆ ಡಬಲ್ ಮೀನಿಂಗ್ ಜಾಡು,0
ಜಾಗ್ವಾರ್ ನಾಯಕ ನಿಖಿಲ್ಗೆ ಹುಟ್ಟುಹಬ್ಬದ ಸಂಭ್ರಮ,0
#MeToo ಕ್ಷಮೆ ಯಾಚಿಸಿದ ಗಾಯಕ ರಘು ದೀಕ್ಷಿತ್ ತಪ್ಪಿತಸ್ಥರಿಗೆ ಶಿಕ್ಷೆಯಾಗಬೇಕು ಎಂದ ಮಯೂರಿ ಉಪಾಧ್ಯ,0
ಬಾಕ್ಸಾಫೀಸ್ನಲ್ಲಿ ಕಮಾಲ್ ಮಾಡಿದ ಮಾಧುರಿ ದೀಕ್ಷಿತ್ ಅಭಿನಯದ ಮರಾಠಿ ಚಿತ್ರ,0
ವಾಟ್ಸ್ಆ್ಯಪ್ ಬಳಕೆದಾರರೇ ಎಚ್ಚರ ನಿಮ್ಮ ಮಾಹಿತಿ ಸೋರಿಕೆಯಾಗಿರಬಹುದು,2
ಜೇಬಿನಲ್ಲೇ ಐಫೋನ್ ಸ್ಫೋಟ ಕೋರ್ಟ್ ಮೆಟ್ಟಿಲೇರಿದ ಗ್ರಾಹಕ,2
ರಾಕಿ ಸಿನಿಮಾ ಬಿಡುಗಡೆಯಾಗಿ ಇಂದಿಗೆ 37 ವರ್ಷ ಅಂದೇ ಬಿಡುಗಡೆಯಾದ ಸಂಜು ಸಿನಿಮಾದ ರಾಕಿ ಪೋಸ್ಟರ್,0
2019ರ ಟೀಂ ಇಂಡಿಯಾದ ಕ್ರಿಕೆಟಿಗರಿಗೆ ಧೋನಿ ಟ್ರೈನಿಂಗ್ ನೀಡಿದರೆ ಗೆಲ್ಲಬಹುದು,1
ಗೂಗಲ್ನ ಡೂಡಲ್ನಲ್ಲಿ ಕುಪ್ಪಳ್ಳಿ ವೆಂಕಟಪ್ಪ ಪುಟ್ಟಪ್ಪ ರಾಷ್ಟ್ರಕವಿಗೆ ಗೂಗಲ್ ವಿಶೇಷ ಗೌರವ,2
(LIVE) ಐಪಿಎಲ್ ಕ್ವಾಲಿಫೈಯರ್1 ಚೆನ್ನೈ ಹೈದರಾಬಾದ್ ರೋಚಕ ಪಂದ್ಯದಲ್ಲಿ ಚೆನ್ನೈಗೆ 2 ವಿಕೆಟ್ಸ್ಗಳ ಭರ್ಜರಿ ಜಯ,1
ಐಪಿಎಲ್‍ನಲ್ಲಿಂದು ಡೆಲ್ಲಿಹೈದರಾಬಾದ್ ಹಣಾಹಣಿ ತವರಿನಲ್ಲಿ ತಿರುಗೇಟು ನೀಡಲು ಶ್ರೇಯಸ್ ಪಡೆ ತಯಾರಿ,1
ಪ್ರೇಮಂ ಹುಡುಗಿ ಮುದ್ದಾದ ನಗುವಿನ ಅನುಪಮಾ ಪರಮೇಶ್ವರನ್ ಲೆಟೆಸ್ಟ್ ಫೋಟೋಗಳು,0
ನೀತಿ ಸಂಹಿತೆ ಕೇಸ್ ಖುಲಾಸೆ,0
ಪೃಥ್ವಿ ಷಾ ಬಿರುಸಿನ ಆಟ ಎರಡನೇ ಇನ್ನಿಂಗ್ಸ್ನಲ್ಲಿ ಕಮ್ಬ್ಯಾಕ್ ಮಾಡಿದ ಭಾರತ ಎ,1
ಕೊಹ್ಲಿಯನ್ನು ನನಗೆ ಹೋಲಿಕೆ ಮಾಡಬೇಡಿ ಎಂದ ಪಾಕ್ನ ಸ್ಟಾರ್ ಬ್ಯಾಟ್ಸ್ಮನ್,1
ಫೇಸ್ಬುಕ್ ವಾಟ್ಸ್ಆ್ಯಪ್ ಇನ್ಸ್ಟಾಗ್ರಾಂ ವಿಲೀನ ಖಾಸಗಿ ಸಂವಹನಕ್ಕೆ ಒತ್ತು ನೀಡಲು ಜುಕರ್‌ಬರ್ಗ್ ನಿರ್ಧಾರ,2
ಅಬ್ಬಾ ಧೋನಿ ಮಿಂಚಿನ ಸ್ಟಂಪಿಂಗ್ ದಾಖಲೆ ಬರೆದ ಎಂಎಸ್ಡಿ,1
ಸದ್ದಿಲ್ಲದೇ ಸೆಟ್ಟೇರಿದ ಸುದೀಪ್ ಅಭಿನಯ ಕೋಟಿಗೊಬ್ಬ3 ಸಿನಿಮಾ,0
ಬೆಂಗಳೂರಿಗೆ ಸತತ 2ನೇ ಸೋಲು ದಿಲ್ಲಿಯಲ್ಲಿ ಆತಿಥೇಯರಿಗೆ ಶರಣಾದ ಬಿಎಫ್ಸಿ,1
ಭಾರತದಲ್ಲಿ ಮೂರು ಸಾವಿರ ಕೋಟಿ ಹೂಡಿಕೆ ಮಾಡಲಿದೆ ಐಕಿಯಾ ಇಲ್ಲಿನ ಉದ್ಯೋಗದತ್ತ ಯುವಕರ ಚಿತ್ತ,2
ಟಾಲಿವುಡ್ಗೆ ಕಾಲಿಟ್ಟ ರಚಿತಾ ರಾಮ್ ಗುಳಿಕೆನ್ನೆ ಸುಂದರಿ ಅಭಿನಯದ ಸಿನಿಮಾದ ಟೀಸರ್,0
ರಾಕಿಂಗ್ಸ್ಟಾರ್ ಯಶ್ಗೆ ಹುಟ್ಟುಹಬ್ಬದ ಸಂಭ್ರಮ ಯಶ್ ಬರ್ತ್ ಡೇಯಲ್ಲಿ ಮಿಂದೆದ್ದ ಅಭಿಮಾನಿ ಬಳಗ,0
‘ಪಬ್ಜಿ‘ ಚಟಕ್ಕೆ ಮತ್ತೊಂದು ಬಲಿ ಹೊಸ ಮೊಬೈಲ್ ಕೊಡಿಸದ್ದಕ್ಕೆ ಮನನೊಂದು ಆತ್ಮಹತ್ಯೆ,2
ಚಾನ್ಸ್ ಕೊಡಲು ಮಂಚಕ್ಕೆ ಕರೀತಾರೆ ಚಿತ್ರರಂಗದ ಕೊಳಕು ಬಿಚ್ಚಿಟ್ಟ ನಟಿ ಶೃತಿ ಹರಿಹರನ್,0
ಅಮಾನತು ರದ್ದು ನ್ಯೂಜಿಲೆಂಡ್ ಸರಣಿಗೆ ಹಾರ್ದಿಕ್ ಭಾರತ ಎ ತಂಡಕ್ಕೆ ರಾಹುಲ್ ಆಯ್ಕೆ,1
ಇದೇ 16ಕ್ಕೆ ತೆರೆಕಾಣಲಿರುವ ಮಾರ್ವೆಲ್ ಸ್ಟುಡಿಯೋಸ್ನ ಬ್ಲಾಕ್ ಪ್ಯಾಂಥರ್ ಸಿನಿಮಾದ ಕೆಲವು ಚಿತ್ರಗಳು,0
ಮೊದಲ ವಾರದಲ್ಲೇ 40 ಕೋಟಿ ಗಳಿಸಿದ ‘ಪ್ಯಾಡ್ಮ್ಯಾನ್’ಗೆ ಪಾಕಿಸ್ತಾನದಲ್ಲಿ ನಿಷೇಧ,0
ಭಾರತಇಂಗ್ಲೆಂಡ್ ಮೂರನೇ ಟೆಸ್ಟ್ಗೆ ಬುಮ್ರಾಅಶ್ವಿನ್ ಫಿಟ್ ಕೊಹ್ಲಿ,1
ಬೆಳ್ಳಿ ತೆರೆಗೆ ಬರಲಿದೆ ಒಶೋ ಜೀವನ ಬಾಲಿವುಡ್ನ ಯಾವ ಖಾನ್ ಗುರುವಾಗಲಿದ್ದಾರೆ ಗೊತ್ತಾ,0
Video ಇತಿಹಾಸದ ಪುಟ ಸೇರಿದ ಮೈಸೂರಿನ ಪ್ರೀಮಿಯರ್ ಸ್ಟುಡಿಯೊ,0
ಸಸ್ಪೆನ್ಸ್ ಸಾಮ್ರಾಜ್ಯ,0
 ಭಾರತವೆಸ್ಟ್ ಇಂಡೀಸ್ ಮೊದಲ ಏಕದಿನ ಪಂದ್ಯದ ಕೆಲ ರೋಚಕ ಕ್ಷಣಗಳು,1
ಬೆಳ್ಳಿಪರದೆ ಮೇಲೆ ಮಿಂಚುವ ಜಾಲತಾಣದಲ್ಲಿ ಬಿರುಗಾಳಿ ನಟಿ ಯಾರು ಗೋತ್ತಾ,0
ಮುಂದಿನ ಐಪಿಎಲ್ ವೇಳೆಗೆ ಖಂಡಿತವಾಗಿ ತಮಿಳು ಕಲಿಯುತ್ತೇನೆ ಎಂ ಎಸ್ ಧೋನಿ,1
ಅಂತರಾಷ್ಟ್ರೀಯ ಗುಡ್ ಬೈ ಹೇಳಿದ ವೇಗಿ ಮುನಾಫ್ ಪಟೇಲ್,1
ತಂದೆ ಅಥವಾ ಪತಿಯ ಜೀವನಾಧಾರಿತ ಸಿನಿಮಾ ಮಾಡಲು ಇಷ್ಟವಿಲ್ಲ ಟ್ವಿಂಕಲ್ ಖನ್ನಾ,0
ಕೊತ್ತಂಬರಿ ಸೊಪ್ಪು ಮಾರಾಟ ಮಾಡುತ್ತಿದ್ದ ಈ ಹುಡುಗ ಈಗ ಬಾಲಿವುಡ್ನ ಬೇಡಿಕೆಯ ನಟ,0
ಕಿಚ್ಚನ ಮನೆಯಲ್ಲಿ ನಡೆಯಿತು ಭರ್ಜರಿ ಪೂಜೆ ಹೋಮ ಹವನಗಳ ಮೊರೆ ಹೋದೆ ನಟ ಸುದೀಪ್,0
ಪ್ರೀತಿಯ ಮಡದಿಗೆ ಪವರ್ ಸ್ಟಾರ್ ಪುನೀತ್ ರಾಜ್ಕುಮಾರ್ ಭರ್ಜರಿ ಗಿಫ್ಟ್ ಈ ಕಾರಿನ ವಿಶೇಷತೆಗಳೇನು ಗೊತ್ತೆ,0
ತೆರೆಗಪ್ಪಳಿಸಲು ಸಜ್ಜಾಗಿರೋ ಓ ಪ್ರೇಮವೆ ಸಿನಿಮಾ ಬಗ್ಗೆ ಸ್ಟಾರ್ ನಟರು ಹೇಳಿದ್ದೇನು,0
ವಿಶ್ವಕಪ್ ಫುಟ್ಬಾಲ್ ಉದ್ಘಾಟನಾ ಪಂದ್ಯದಲ್ಲಿ ರಷ್ಯಾಸೌದಿ ಅರೆಬಿಯಾ ಸೆಣೆಸಾಟ,1
ಬೋಳುತಲೆಯಲ್ಲಿ ಫ್ರೆಂಡ್ಶಿಪ್ ಡೇ ಆಚರಿಸಿದ ಬಾಲಿವುಡ್ ಬೆಡಗಿ ಸೋನಾಲಿ ಬೇಂದ್ರೆ,0
ಕೆಜಿಎಫ್ ನೋಡಿದ್ದ ಅನಿಲ್ ತಡಾನಿ ‘ವಾಟ್ ದ ಹೆಲ್ ಈಸ್ ದಿಸ್’ ಅಂದಿದ್ರಂತೆ,0
Yajamana Movie ಡಿಬಾಸ್ ಬಾಯಿಬಿಟ್ಟ ಮತ್ತೊಂದು ಸತ್ಯ ಮಿಠಾಯಿ ಸೂರಿ ಬಗ್ಗೆ ಯಜಮಾನ ಹೇಳಿದ್ದೇನು,0
Gully Boy Movie Review ಮುಂಬೈ ಸ್ಲಂನ ಗಲ್ಲಿಯ ಹುಡುಗನಾಗಿ ಮಿಂಚಿದ ರಣವೀರ್ ಸಿಂಗ್,0
ಈ ಸಲದ ಕಪ್ ನಮ್ಮದೇ ಆರ್ಸಿಬಿ ನಾಯಕ ವಿರಾಟ್ ಕೊಹ್ಲಿಯ ಏಕೈಕ ಘೋಷವಾಕ್ಯ,1
ದರ್ಶನ್ ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಚಿಕಿತ್ಸೆ ಪಡೆಯುತ್ತಿರುವ ಪೋಟೋ,0
ಏಷ್ಯನ್ ಪ್ಯಾರಾ ಗೇಮ್ಸ್ ಜಾವೆಲಿನ್ ಎಸೆತದಲ್ಲಿ ಭಾರತದ ಸಂದೀಪ್ಗೆ ಚಿನ್ನ,1
ಇದೇ ಶುಕ್ರವಾರ ತೆರೆ ಕಾಣಲಿರುವ ಚಂಬಲ್ ಚಿತ್ರದ ಫೋಟೋಶೂಟ್ನ ಚಿತ್ರಗಳು,0
ಆಸ್ಟ್ರೇಲಿಯಾ ಪ್ರವಾಸದ ಅಮೂಲ್ಯ ಕ್ಷಣ ಮೆಲುಕು ಹಾಕಿದ ಕನ್ನಡಿಗ ಮಯಾಂಕ್,1
(LIVE) ಐಪಿಎಲ್ 2018 ರಾಜಸ್ಥಾನ್  ಮುಂಬೈ ಇಂಡಿಯನ್ಸ್ ಬ್ಯಾಟಿಂಗ್ನಲ್ಲಿ ಕನ್ನಡಿಗ ಗೌತಮ್ ಮಿಂಚು ರಾಜಸ್ಥಾನಕ್ಕೆ 3 ವಿಕೆಟ್ಸ್ಗಳ ಭರ್ಜರಿ ಜಯ,1
1 ಎಸೆತದಲ್ಲಿ ಗೆಲ್ಲಲು ಬೇಕು 6 ರನ್ ಬ್ಯಾಟ್ಸ್ಮನ್ ಬಾಲ್ ಮುಟ್ಟದೆ ಪಂದ್ಯ ಗೆಲ್ಲಿಸಿಕೊಟ್ಟ ಹೀಗೊಂದು ರೋಚಕ ಪಂದ್ಯ,1
ಸಿನಿ ಗಾಸಿಪ್,0
ಕಾರು ಅಪಘಾತದಲ್ಲಿ ಸಂಗೀತಗಾರ ವಯೋಲಿನ್ ಬಾಲಭಾಸ್ಕರ್ ನಿಧನ,0
ಶ್ರೀಲಂಕಾ ವಿರುದ್ದದ ಪಂದ್ಯದಲ್ಲಿ ಅನಗತ್ಯ ದಾಖಲೆ ಬರೆದ ರಾಹುಲ್ ಟೆಸ್ಟ್ ಏಕದಿನ ಕ್ರಿಕೆಟ್ನಲ್ಲಿ ಕೊಹ್ಲಿ ಹೆಸರಲ್ಲಿದೆ ಇದೇ ದಾಖಲೆ,1
ಬಿಎಫ್ಸಿಗೆ 6ನೇ ಜಯ ಸೋಲುಣಿಸಿದ ಬೆಂಗಳೂರಿಗರು,1
ಕುಕ್ಕೆ ಸುಬ್ರಹ್ಮಣ್ಯನಕ್ಕೆ  ಹೆಲಿಕಾಪ್ಟರ್ನಲ್ಲಿ ಯಶ್ ಭೇಟಿ ಇನ್ಮುಂದೆ ರಾಕಿಂಗ್ ಸ್ಟಾರ್ಗೆ ಆಗಲಿದೆಯಾ ಸೋಲಿನ ಕಹಿ,0
ಆಸ್ಪತ್ರೆಯಿಂದ ದಿಢೀರ್ ಡಿಸ್ಚಾರ್ಜ್ ಆದ ದರ್ಶನ್ ಗೆಳೆಯ ಆಂಟೋನಿ ಅನುಮಾನ ಮೂಡಿಸಿದ ನಡೆ,0
ಬಾಲಿವುಡ್ನ ಬಹುನಿರೀಕ್ಷಿತ ‘ಅಯ್ಯಾರಿ’ ಸಿನಿಮಾ ನಾಳೆ ತೆರೆಗೆ,0
ಏಷ್ಯಾ ಕಪ್ 2018 ಬಲಿಷ್ಠ ಭಾರತಕ್ಕೆ ಕ್ರಿಕೆಟ್ ಶಿಶುಗಳ ಸವಾಲ್,1
ಆಟೊದಲ್ಲಿ ಹೋಗಿ ದರ್ಶನ್ ಮನೆ ಮುಂದೆ ನಿಂತರೆ ನಿಮಗೂ ಸಿಗುತ್ತೆ ಆಟೊಗ್ರಾಫ್,0
ಕಡಿಮೆ ದರಕ್ಕೆ ಉತ್ತಮ ಗುಣಮಟ್ಟದ ಇಯರ್ ಫೋನ್ ನಿಮ್ಮದು,2
ವೈರಲ್ ಆಗುತ್ತಿದೆ ಇಂಗ್ಲೆಂಡ್ನಲ್ಲಿರುವ ವಿರುಷ್ಕಾ ಫೋಟೋ ಅಂಥದ್ದೇನಿದೆ ಗೊತ್ತಾ,0
Happy BirthDay Chethan ಆ ದಿನಗಳು ಹುಡುಗನ ಇಂದಿನ ಅಂತರಾಳ  Part 2,0
ದರ್ಶನ್ ಜನ್ಮದಿನಕ್ಕೆ ವಿಶೇಷ ಉಡುಗೊರೆ ಯಾರಿಂದ ಗೊತ್ತಾ,0
(LIVE) ಐಪಿಎಲ್ 2018 ಮುಂಬೈ ಮುಂಬೈ ಬೆಂಬಿಡದ ಸೋಲಿನ ಭೂತ ಹೈದರಾಬಾದ್ಗೆ 31 ರನ್ಸ್ಗಳ ಭರ್ಜರಿ,1
ಟೀಮ್ ಇಂಡಿಯಾ ಆಟಗಾರರ ಸಂಭಾವನೆ ಭಾರೀ ಪ್ರಮಾಣದಲ್ಲಿ ಏರಿಕೆ ಅಕ್ರಮ ಸಂಬಂಧ ಆರೋಪ ಹೊತ್ತಿರುವ ಶಮಿಗೆ ಕೊಕ್,1
ಹೊಸ ಐಫೋನ್ XI ಫೋಟೊ ಲೀಕ್ ಹೇಗಿದೆ ಗೊತ್ತಾ ತ್ರಿವಳಿ ಕ್ಯಾಮೆರಾ ಐಫೋನ್,2
ಸಿರಾಜ್ ದಾಳಿಗೆ ಆಫ್ರಿಕನ್ನರ ಪೆವಿಲಿಯನ್ ನಡೆ ಮೊದಲ ಟೆಸ್ಟ್ನಲ್ಲಿ ಭಾರತ ಎ ತಂಡಕ್ಕೆ ಜಯ,1
ತಾರಾ ಜೋಡಿ ಸೋನಮ್ಆನಂದ್ ವಿವಾಹದಲ್ಲಿ ಪಾಲ್ಗೊಂಡಿದ್ದ ಬಿಟೌನ್ ಸ್ಟಾರ್ಗಳು,0
ಫಿಫಾ ವಿಶ್ವಕಪ್ 2018 ಈಜಿಪ್ಟ್ ಉರುಗ್ವೆ ಪಂದ್ಯಗಳ ನಡುವಣ ಕೆಲ ಚಿತ್ರಗಳು,1
ತಾವೇ ಪೋಸ್ಟ್ ಮಾಡಿದ್ದ ಫೋಟೋಗಳನ್ನು ಕೆಲ ಸಮಯದ ನಂತರ ಡಿಲೀಟ್ ಮಾಡಿದ್ಯಾಕೆ ಆ ಕಿರುತೆರೆ ನಟಿ,0
ಬೆಟ್ಟಗುಡ್ಡಗಳಲ್ಲಿ ನಡೆಯಲಾಗದಿದ್ದಾಗ ಸೂಪರ್ ಸ್ಟಾರ್ ರಜನಿ ಏನು ಮಾಡುತ್ತಾರೆ ಗೊತ್ತಾ,0
ಬೇಬಿ ಸಿಟ್ಟಿಂಗ್ ಜಾಹೀರಾತು ಸೆಹ್ವಾಗ್ಗೆ ಖಡಕ್ ಎಚ್ಚರಿಕೆ ನೀಡಿದ ಹೇಡನ್ಗೆ ಪಂತ್ನಿಂದ ಪಂಚ್,1
ಭಾರತ ಹಾಕಿ ತಂಡದ ಕೋಚ್ ಹರೇಂದ್ರ ಸಿಂಗ್ ವಜಾ,1
ಸ್ಯಾಂಡಲ್‌ವುಡ್ ನಟ ದಿಗಂತ್‌ಗೆ 34 ನೇ ಹುಟ್ಟುಹಬ್ಬದ ಸಂಭ್ರಮ ಅಂಧಮಕ್ಕಳೊಂದಿಗೆ ಬರ್ತ್ಡೇ ಅಚರಿಸಿಕೊಂಡ ನಟ,0
